26.755225,16.05717,18.730884,25.238977,1.061909,5.480921,2.653355,151.813767,170.646393,149.531558,154.195821,160.702689,127.748532,153.460975,140.610472,0
26.300537,16.038424,19.12719,24.823799,1.000231,5.493315,2.827355,151.864641,170.936621,149.639948,154.083683,160.815857,127.936411,153.512112,140.978365,0
26.444502,15.012725,18.333649,24.755959,1.005138,5.476851,3.354668,151.441478,170.431381,148.195596,153.740988,160.494008,126.980815,153.186449,140.443109,0
26.568879,14.617356,17.988503,24.888706,1.142487,5.586267,3.007167,151.426386,169.744839,148.070595,153.867307,160.256834,126.896954,153.233382,140.154711,0
26.830127,14.376173,17.862089,25.174782,1.076239,5.565902,3.203392,151.028557,169.623883,146.919116,153.311423,159.720629,125.037814,152.820711,138.691048,0
26.693836,14.562378,17.814806,25.134718,1.044382,5.530338,2.704526,151.312394,169.744339,147.761038,153.454879,159.749696,125.471131,153.259555,138.752739,0
26.720162,14.425211,18.054766,25.195277,0.973137,5.516989,2.881174,151.127012,169.919749,147.77486,153.547345,160.094466,126.333743,153.286855,139.680616,0
26.718378,14.69857,18.172795,25.14997,1.076719,5.485849,2.820558,150.932128,169.426466,147.203455,153.2371,159.664876,125.426169,152.985584,138.868256,0
26.808654,14.651174,18.234869,25.211281,0.988538,5.516106,2.828079,151.078154,169.697371,147.945381,153.512211,160.051888,126.302761,153.181429,139.401359,0
26.580453,14.876871,17.998262,25.187326,0.995625,5.594584,3.261207,151.07754,169.913877,147.560132,153.521501,160.085974,126.302953,152.923571,139.519636,0
26.798021,14.739495,17.844177,25.374453,0.957431,5.607756,3.141637,150.947306,169.915515,147.659581,153.39509,160.078312,126.154984,153.01164,139.419686,0
26.523054,14.89953,17.979218,25.012158,0.980035,5.58633,3.408753,150.95621,169.949844,147.53382,153.472791,160.174556,126.239204,153.018578,139.526599,0
26.650094,14.25593,17.640952,25.401602,1.012325,5.612616,2.976023,151.121527,170.412244,148.54236,153.910684,160.675438,127.111971,153.474923,140.07461,0
26.506593,14.909633,18.345593,25.184237,1.028699,5.652762,3.056951,151.210676,170.071827,148.257056,153.601321,160.352573,126.610759,153.197372,139.73863,0
26.731717,14.933543,18.175914,25.247623,0.991044,5.703271,3.234026,151.121841,170.512494,148.517082,153.839245,160.695617,127.156293,153.599347,140.191639,0
26.491062,14.902352,18.308627,25.127842,1.043437,5.589077,2.754182,151.275969,170.224314,148.481158,153.585651,160.423172,126.513653,153.405286,139.613968,0
26.571356,14.595831,17.952949,25.114331,0.963756,5.500353,2.598067,151.25802,170.134413,148.596874,153.646083,160.522704,126.918049,153.592059,139.998082,0
26.561703,14.269683,18.542497,25.366317,1.006949,5.2248,1.903785,151.681817,170.346672,149.54153,153.811201,160.643883,127.238853,153.67879,140.095349,0
26.710668,14.252756,18.601487,25.426877,1.043252,5.33843,2.374268,151.442065,169.691816,148.671954,153.76824,160.339589,126.763888,153.555386,139.850573,0
26.56308,14.057431,18.342192,25.396291,1.010238,5.389545,2.274924,151.376598,170.466266,149.457151,154.037648,160.915185,127.85963,153.945136,140.694269,0
26.705192,14.191042,18.595587,25.152315,1.002728,5.422172,2.395806,151.344489,169.938519,149.015936,153.894579,160.598656,127.148066,153.722125,139.891821,0
26.700849,14.116166,18.897046,25.275555,1.050748,5.498195,2.812606,150.911842,170.210763,148.748256,154.016114,160.915594,127.737142,153.954405,140.766462,0
26.584209,13.893092,19.239516,25.401597,1.174497,5.266228,2.134725,151.476131,170.232046,149.768939,154.23429,161.019414,128.087792,154.06255,140.730735,0
26.444829,13.529572,19.481273,25.573837,1.234823,5.18235,1.795013,151.557066,170.252567,149.976614,154.305522,160.836173,127.791379,154.058244,140.107241,0
26.875401,13.912079,18.646581,25.337181,1.100527,5.50294,3.249801,151.111296,169.893139,148.134051,154.038423,160.473187,127.138584,153.408482,140.012141,0
27.037922,13.44678,19.240591,25.490957,1.138213,5.385761,2.521228,151.75075,169.86598,149.236885,154.2003,160.607292,127.95843,153.365722,140.646104,0
27.06163,13.606329,19.624196,25.507553,1.142464,5.31208,2.907361,151.359884,169.818948,148.861883,154.074395,160.519628,127.785844,153.051345,140.399726,0
26.991833,13.58184,19.661972,25.276265,1.124282,5.303716,2.888694,152.002157,170.061744,149.452923,154.084004,160.574381,127.991586,153.224414,140.649652,0
26.759945,13.729718,19.109601,25.551384,1.086712,5.200251,2.780512,151.570005,170.293034,148.993209,154.112042,160.544071,127.335672,153.171458,140.082062,0
27.023847,13.769184,18.845414,24.975647,1.032237,5.374224,3.291712,151.226841,169.490627,147.352533,153.459807,159.653616,125.154879,152.963017,138.34813,0
27.253673,13.424783,17.969528,25.174119,0.952203,5.116789,3.187792,151.123133,169.167193,146.249589,153.242579,159.213686,124.256131,152.883257,137.789215,0
27.16519,14.139985,17.341489,24.810056,1.087698,5.523916,4.986268,149.898594,167.90085,142.518437,152.23466,157.910509,120.921534,151.557244,135.387817,0
26.980746,13.728076,16.85467,25.196739,1.248101,5.200766,3.68842,150.039202,168.346432,144.287914,152.51212,158.548847,121.815211,151.943075,135.730815,0
26.821032,14.20257,16.627613,25.201219,1.182725,5.304844,3.938451,150.186147,168.208987,143.733767,152.296335,158.165131,120.923992,151.931937,135.185272,0
26.699895,14.174261,16.871027,25.391217,1.29005,5.156064,3.087782,150.927832,168.974332,145.721895,152.874182,158.857651,122.05839,152.69872,135.721896,0
26.503385,14.211283,16.692295,25.552945,1.196514,5.234872,3.485045,150.655798,169.05937,144.684053,152.489505,158.442495,120.14238,152.325155,134.022171,0
26.491696,13.886501,16.509281,25.338825,1.402817,5.140597,2.978496,151.169071,169.177763,145.305929,153.030158,158.710855,119.970194,152.913186,133.425059,0
26.362754,14.17009,15.790789,25.373294,1.295019,5.506663,3.410517,151.643577,168.859392,145.253576,152.626673,158.637414,120.474074,152.651459,134.558497,0
